#commodity_name	kg	m3	LDM	LU	m2	AU	price
Article_2131	17.16	0.24	0.0354166667	0.125	0.24	1	31.06
Article_2132	0.002554	2.61E-06	5.812E-06	0.0002	1.45E-05	1	1
Article_2133	0.0751315789	0.0008586053	0.00014408	0.0131578947	0.0030664474	1	1
Article_2134	1.0771428571	0.0096	0.0015873016	0.1428571429	0.0342857143	1	1.96
Article_2135	0.0725396825	0.0005178889	8.69054E-05	0.0079365079	0.0018496032	1	13.18
Article_2136	0.0751315789	0.0008586053	0.00014408	0.0131578947	0.0030664474	1	1
Article_2137	14.8947368421	0.0656842105	0.0113617377	0.0526315789	0.0821052632	1	26.84
Article_2138	0.0311	0.0002634509	4.44444E-05	0.004	0.000940896	1	0.14
Article_2139	0.0062777778	4.6667E-06	1.9841E-06	0.0005555556	3.33333E-05	1	4.03
Article_2140	0.0877631579	0.0008842105	0.0001461988	0.0131578947	0.0031578947	1	0.33
Article_2141	4.98	0.064	0.0094444444	0.0333333333	0.064	1	24.74
Article_2142	2.33	0.0456	0.0066666667	0.05	0.048	1	16.38
Article_2143	0.0751315789	0.0008586053	0.00014408	0.0131578947	0.0030664474	1	1
Article_2144	1.3386666667	0.015	0.0021794872	0.0166666667	0.02	1	230.4666666667
Article_2145	0.02072	0.0002016	3.33333E-05	0.004	0.00096	1	46
Article_2146	4.98	0.064	0.0094444444	0.0333333333	0.064	1	24.74
Article_2147	2.33	0.0456	0.0066666667	0.05	0.048	1	16.2
Article_2148	1.0771428571	0.0096	0.0015873016	0.1428571429	0.0342857143	1	1.96
Article_2149	4.82	0.064	0.0094444444	0.0333333333	0.064	1	30.04
Article_2150	0.4115	0.0032627	0.000547504	0.05	0.0116525	1	1
Article_2151	2.33	0.0456	0.0066666667	0.05	0.048	1	16.2
Article_2152	15.8373684211	0.0632210526	0.0113617377	0.0526315789	0.0821052632	1	1
Article_2153	0.0751315789	0.0008586053	0.00014408	0.0131578947	0.0030664474	1	1
Article_2154	1.3406666667	0.024	0.0033333333	0.0333333333	0.032	1	34.13
Article_2155	10.3636363636	0.0567272727	0.0098124098	0.0454545455	0.0709090909	1	17.99
Article_2156	0.02072	0.0002016	3.33333E-05	0.004	0.00096	1	46
Article_2157	0.0877631579	0.0008842105	0.0001461988	0.0131578947	0.0031578947	1	0.33
Article_2158	17.65	0.24	0.0354166667	0.125	0.24	1	17.01
Article_2159	0.9295	0.0156769	0.0026984127	0.05	0.041255	1	28.87
Article_2160	3.5895238095	0.012252381	0.0016865079	0.0119047619	0.012252381	1	1
Article_2161	0.007715	3.2627E-05	5.475E-06	0.0005	0.000116525	1	0.12
Article_2162	5.3381481481	0.0371977037	0.0052469136	0.037037037	0.0383481481	1	1
Article_2163	2.39	0.0456	0.0066666667	0.05	0.048	1	17.12
Article_2164	0.9295	0.0156769	0.0026984127	0.05	0.041255	1	28.87
Article_2165	3.5895238095	0.012252381	0.0016865079	0.0119047619	0.012252381	1	1
Article_2166	0.005715	3.2627E-05	5.475E-06	0.0005	0.000116525	1	0.12
Article_2167	1.9	0.0456	0.0066666667	0.05	0.048	1	16.38
Article_2168	0.0235	3.528E-05	5.5556E-06	0.002	0.00024	1	0.4683
Article_2169	0.0024642857	2.64E-06	2.4165E-06	0.0002857143	1.76E-05	1	1
Article_2170	0.0285	0.00018	4.16667E-05	0.0025	0.0006	1	1
Article_2171	0.535	0.004661	0.0007821486	0.0714285714	0.0166464286	1	1
Article_2172	0.105	0.0072	0.0011111111	0.05	0.024	1	5.58
Article_2173	0.0375	0.0003329286	5.58678E-05	0.0051020408	0.0011890306	1	1
Article_2174	0.02185	0.00018	8.33333E-05	0.0025	0.0006	1	0.27
Article_2175	0.07	0.00054	0.00025	0.005	0.0012	1	0.48
Article_2176	2.39	0.0456	0.0066666667	0.05	0.048	1	17.12
Article_2177	0.0404166667	0.0003884167	6.51791E-05	0.005952381	0.0013872024	1	1
Article_2178	0.0285	0.00018	4.16667E-05	0.0025	0.0006	1	1
Article_2179	2.02	0.0456	0.0066666667	0.05	0.048	1	13.31
Article_2180	0.1952777778	0.0018126111	0.0003041689	0.0277777778	0.0064736111	1	1.61
Article_2181	0.9295	0.0156769	0.0026984127	0.05	0.041255	1	28.87
Article_2182	1.4571428571	0.0275361429	0.0071957672	0.1428571429	0.0834428571	1	11.62
Article_2183	0.0986	0.001097712	0.0002777778	0.0166666667	0.0039204	1	72
Article_2184	0.0375	0.0003329286	5.58678E-05	0.0051020408	0.0011890306	1	1
Article_2185	0.02185	0.00018	8.33333E-05	0.0025	0.0006	1	0.27
Article_2186	2.39	0.0456	0.0066666667	0.05	0.048	1	16.81
Article_2187	0.07	0.00054	0.00025	0.005	0.0012	1	0.48
Article_2188	0.9295	0.0156769	0.0026984127	0.05	0.041255	1	28.87
Article_2189	1.4571428571	0.0275361429	0.0071957672	0.1428571429	0.0834428571	1	11.62
Article_2190	1.2926666667	0.0209025333	0.0035978836	0.0666666667	0.0550066667	1	46.92
Article_2191	0.0657333333	0.0008700533	0.0001460011	0.0133333333	0.0031073333	1	1
Article_2192	2.02	0.0456	0.0066666667	0.05	0.048	1	13.07
Article_2193	0.1952777778	0.0018126111	0.0003041689	0.0277777778	0.0064736111	1	1.61
Article_2194	1.4571428571	0.0275361429	0.0071957672	0.1428571429	0.0834428571	1	11.59
Article_2195	0.0192222222	0.00016	3.7037E-05	0.0022222222	0.0005333333	1	1
Article_2196	0.17	0.0006586272	0.0001111111	0.01	0.00235224	1	0.67
Article_2197	1.4571428571	0.0275361429	0.0071957672	0.1428571429	0.0834428571	1	11.59
Article_2198	0.0657333333	0.0008700533	0.0001460011	0.0133333333	0.0031073333	1	1
Article_2199	0.099	0.001097712	0.0002777778	0.0166666667	0.0039204	1	72
Article_2200	2.02	0.0456	0.0066666667	0.05	0.048	1	13.31
Article_2201	0.1952777778	0.0018126111	0.0003041689	0.0277777778	0.0064736111	1	1.61
Article_2202	0.0116444444	0.00016	7.40741E-05	0.0022222222	0.0005333333	1	0.24
Article_2203	0.17	0.0006586272	0.0001111111	0.01	0.00235224	1	0.67
Article_2204	1.4571428571	0.0275361429	0.0071957672	0.1428571429	0.0834428571	1	11.62
Article_2205	0.2371428571	0.00235224	0.0003968254	0.0357142857	0.0084008571	1	0.4
Article_2206	0.5163333333	0.01606275	0.0023319616	0.0833333333	0.048675	1	1.18
Article_2207	2.02	0.0456	0.0066666667	0.05	0.048	1	13.31
Article_2208	2.2444040404	0.0084848485	0.0013209013	0.0050505051	0.0060606061	1	1
Article_2209	0.0314375	0.0004078375	6.8438E-05	0.00625	0.0014565625	1	1
Article_2210	0.1952777778	0.0018126111	0.0003041689	0.0277777778	0.0064736111	1	1.61
Article_2211	0.2371428571	0.00235224	0.0003968254	0.0357142857	0.0084008571	1	0.4
Article_2212	0.5163333333	0.01606275	0.0023319616	0.0833333333	0.048675	1	1.18
Article_2213	2.02	0.0456	0.0066666667	0.05	0.048	1	13.31
Article_2214	2.925	0.02510845	0.0035416667	0.025	0.025885	1	1
Article_2215	2.2808080808	0.0084848485	0.0013209013	0.0050505051	0.0060606061	1	14.77
Article_2216	0.091	0.001097712	0.0002777778	0.0166666667	0.0039204	1	72
Article_2217	0.1952777778	0.0018126111	0.0003041689	0.0277777778	0.0064736111	1	1.61
Article_2218	0.1952777778	0.0018126111	0.0003041689	0.0277777778	0.0064736111	1	1.61
Article_2219	0.5163333333	0.01606275	0.0023319616	0.0833333333	0.048675	1	1.18
Article_2220	2.925	0.02510845	0.0035416667	0.025	0.025885	1	1
Article_2221	0.2371428571	0.00235224	0.0003968254	0.0357142857	0.0084008571	1	0.4
Article_2222	2.2444040404	0.0084848485	0.0013209013	0.0050505051	0.0060606061	1	1
Article_2223	0.0959666667	0.00091476	0.0002314815	0.0138888889	0.003267	1	101
Article_2224	0.5163333333	0.01606275	0.0023319616	0.0833333333	0.048675	1	1.18
Article_2225	2.925	0.02510845	0.0035416667	0.025	0.025885	1	1
Article_2226	2.02	0.0456	0.0066666667	0.05	0.048	1	13.07
Article_2227	0.2371428571	0.00235224	0.0003968254	0.0357142857	0.0084008571	1	0.4
Article_2228	0.0098958824	5.3309E-06	3.4188E-06	0.0005882353	4.26471E-05	1	1
Article_2229	0.1076388889	0.0009063056	0.0001520845	0.0138888889	0.0032368056	1	1
Article_2230	1.38	0.018	0.0025	0.025	0.024	1	85
Article_2231	0.2371428571	0.00235224	0.0003968254	0.0357142857	0.0084008571	1	0.4
Article_2232	5.1990769231	0.0807692308	0.0116239316	0.0384615385	0.0807692308	1	25.38
Article_2233	0.1114583333	0.0013594583	0.0002281267	0.0208333333	0.0048552083	1	0.97
Article_2234	0.1076388889	0.0009063056	0.0001520845	0.0138888889	0.0032368056	1	1
Article_2235	0.1114583333	0.0013594583	0.0002281267	0.0208333333	0.0048552083	1	0.97
Article_2236	0.0501	0.000274428	6.94444E-05	0.0041666667	0.0009801	1	14.8866666667
Article_2237	0.2371428571	0.00235224	0.0003968254	0.0357142857	0.0084008571	1	0.4
Article_2238	5.1990769231	0.0807692308	0.0116239316	0.0384615385	0.0807692308	1	25.38
Article_2239	0.0099411765	6.2094E-06	2.08333E-05	0.0005882353	4.77647E-05	1	0.03
Article_2240	0.132875	0.000815675	0.000136876	0.0125	0.002913125	1	1
Article_2241	0.057875	0.001029105	0.0002604167	0.015625	0.003675375	1	210
Article_2242	2.4807692308	0.0076923077	0.0016765286	0.0064102564	0.0076923077	1	23.54
Article_2243	0.105	0.0072	0.0011111111	0.05	0.024	1	5.58
Article_2244	0.0021657143	2.184E-06	6.9388E-06	0.0002857143	1.68E-05	1	0.02
Article_2245	0.2371428571	0.00235224	0.0003968254	0.0357142857	0.0084008571	1	0.4
Article_2246	5.1990769231	0.0807692308	0.0116239316	0.0384615385	0.0807692308	1	25.38
Article_2247	0.132875	0.000815675	0.000136876	0.0125	0.002913125	1	1
Article_2248	0.164875	0.001029105	0.0002604167	0.015625	0.003675375	1	504
Article_2249	0.1114583333	0.0013594583	0.0002281267	0.0208333333	0.0048552083	1	0.97
Article_2250	0.2371428571	0.00235224	0.0003968254	0.0357142857	0.0084008571	1	0.4
Article_2251	2.4807692308	0.0076923077	0.0016765286	0.0064102564	0.0076923077	1	23.54
Article_2252	5.5230769231	0.0807692308	0.0116239316	0.0384615385	0.0807692308	1	17.44
Article_2253	0.02125	1.729E-05	7.7839E-06	0.0025	0.000133	1	14.29
Article_2254	0.002295	3.3345E-06	1.8162E-06	8.33333E-05	8.775E-06	1	0.06
Article_2255	0.1870222222	0.0018666667	0.000462963	0.0277777778	0.0066666667	1	59.52
Article_2256	1.1625	0.01785	0.0053125	0.025	0.0255	1	981
Article_2257	0.0334	0.000348	5.55556E-05	0.005	0.0012	1	1
Article_2258	5.5230769231	0.0807692308	0.0116239316	0.0384615385	0.0807692308	1	17.44
Article_2259	1.5366666667	0.0256	0.0055555556	0.1666666667	0.08	1	1051
Article_2260	0.0410285714	4.14E-05	2.35213E-05	0.0028571429	0.00023	1	0.17
Article_2261	3.0615384615	0.0403846154	0.0058119658	0.0192307692	0.0403846154	1	21.71
Article_2262	1.7159090909	0.0114129318	0.0016098485	0.0113636364	0.0117659091	1	15.16
Article_2263	0.1870222222	0.0018666667	0.000462963	0.0277777778	0.0066666667	1	59.52
Article_2264	0.0039	6E-06	8.333E-07	0.001	4E-05	1	11.6
Article_2265	14.7088888889	0.0506666667	0.0074074074	0.0555555556	0.0533333333	1	28.45
Article_2266	0.0289333333	0.000232	3.7037E-05	0.0033333333	0.0008	1	1
Article_2267	0.1018	0.00071552	0.0002092308	0.008	0.0017888	1	1
Article_2268	3.0115384615	0.0403846154	0.0058119658	0.0192307692	0.0403846154	1	15.14
Article_2269	5.1871428571	0.06816	0.0101190476	0.0238095238	0.048	1	14.42
Article_2270	0.1870222222	0.0018666667	0.000462963	0.0277777778	0.0066666667	1	59.52
Article_2271	5.1871428571	0.06816	0.0101190476	0.0238095238	0.048	1	14.42
Article_2272	14.7088888889	0.0506666667	0.0074074074	0.0555555556	0.0533333333	1	45.45
Article_2273	0.0289333333	0.000232	3.7037E-05	0.0033333333	0.0008	1	1
Article_2274	0.7607407407	0.0048888889	0.0018518519	0.037037037	0.0088888889	1	530.3333333333
Article_2275	0.87125	0.0075769922	0.0010732323	0.0078125	0.0079757813	1	26.31
Article_2276	5.1871428571	0.06816	0.0101190476	0.0238095238	0.048	1	14.42
Article_2277	0.1870222222	0.0018666667	0.000462963	0.0277777778	0.0066666667	1	59.52
Article_2278	0.0289333333	0.000232	3.7037E-05	0.0033333333	0.0008	1	1
Article_2279	0.26	0.00192	0.0002666667	0.02	0.0096	1	6.72
Article_2280	14.7088888889	0.0506666667	0.0074074074	0.0555555556	0.0533333333	1	45.45
Article_2281	0.1870222222	0.0018666667	0.000462963	0.0277777778	0.0066666667	1	59.52
Article_2282	0.0289333333	0.000232	3.7037E-05	0.0033333333	0.0008	1	1
Article_2283	0.26	0.00192	0.0002666667	0.02	0.0096	1	7.71
Article_2284	5.1871428571	0.06816	0.0101190476	0.0238095238	0.048	1	14.42
Article_2285	0.11	0.0039312	0.000787037	0.05	0.01092	1	27.6
Article_2286	0.26	0.00192	0.0002666667	0.02	0.0096	1	6.72
Article_2287	0.1870222222	0.0018666667	0.000462963	0.0277777778	0.0066666667	1	59.52
Article_2288	0.0334	0.000348	5.55556E-05	0.005	0.0012	1	1
Article_2289	0.2629166667	0.0027189167	0.0004562534	0.0416666667	0.0097104167	1	1.44
Article_2290	0.1320952381	0.0008518095	0.0002490842	0.0095238095	0.0021295238	1	1
Article_2291	1.9727619048	0.0071428571	0.001037851	0.005952381	0.0071428571	1	599.5066666667
Article_2292	0.1341904762	0.0008518095	0.0001660562	0.0095238095	0.0021295238	1	0.61
Article_2293	0.1870222222	0.0018666667	0.000462963	0.0277777778	0.0066666667	1	59.52
Article_2294	0.0534	0.000348	5.55556E-05	0.005	0.0012	1	1
Article_2295	0.26	0.00192	0.0002666667	0.02	0.0096	1	8.4
Article_2296	1.9727619048	0.0071428571	0.001037851	0.005952381	0.0071428571	1	599.5066666667
Article_2297	0.2629166667	0.0027189167	0.0004562534	0.0416666667	0.0097104167	1	1.44
Article_2298	0.03048	1.5624E-05	2.65625E-05	0.002	0.0001302	1	0.27
Article_2299	1.7661666667	0.00625	0.0009081197	0.0052083333	0.00625	1	430.5366666667
Article_2300	0.026	0.0001476	6.86869E-05	0.002	0.000492	1	0.9066666667
Article_2301	0.26	0.00192	0.0002666667	0.02	0.0096	1	7.74
Article_2302	0.1870222222	0.0018666667	0.000462963	0.0277777778	0.0066666667	1	59.52
Article_2303	0.0534	0.000348	5.55556E-05	0.005	0.0012	1	1
Article_2304	14.7088888889	0.0506666667	0.0074074074	0.0555555556	0.0533333333	1	27.5
Article_2305	0.0234	0.0002195424	5.55556E-05	0.0033333333	0.00078408	1	38.46
Article_2306	2.8506666667	0.035	0.005037037	0.0166666667	0.035	1	17.85
Article_2307	0.0672222222	0.0009666667	0.000154321	0.0138888889	0.0033333333	1	1
Article_2308	0.2629166667	0.0027189167	0.0004562534	0.0416666667	0.0097104167	1	1.44
Article_2309	1.7661666667	0.00625	0.0009081197	0.0052083333	0.00625	1	430.5366666667
Article_2310	23.1875	0.12	0.0177083333	0.0625	0.12	1	2040.4533333333
Article_2311	0.11125	0.00105	0.0001736111	0.03125	0.00375	1	1
Article_2312	0.0234	0.0002195424	5.55556E-05	0.0033333333	0.00078408	1	38.46
Article_2313	2.4086666667	0.035	0.005037037	0.0166666667	0.035	1	8.97
Article_2314	0.0843518519	0.0005373333	0.0001447424	0.0092592593	0.0017333333	1	0.55
Article_2315	1.7761666667	0.00625	0.0009081197	0.0052083333	0.00625	1	469.7733333333
Article_2316	14.7088888889	0.0506666667	0.0074074074	0.0555555556	0.0533333333	1	44.5
Article_2317	2.5226666667	0.035	0.005037037	0.0166666667	0.035	1	10.62
Article_2318	0.026	0.0001476	6.86869E-05	0.002	0.000492	1	0.44
Article_2319	23.1875	0.12	0.0177083333	0.0625	0.12	1	2040.4533333333
Article_2320	0.2315	0.000823284	0.0002083333	0.0125	0.0029403	1	230
Article_2321	0.2629166667	0.0027189167	0.0004562534	0.0416666667	0.0097104167	1	1.44
Article_2322	14.7088888889	0.0506666667	0.0074074074	0.0555555556	0.0533333333	1	27.5
Article_2323	0.0776666667	0.00091476	0.0002314815	0.0138888889	0.003267	1	32
Article_2324	0.0672222222	0.0009666667	0.000154321	0.0138888889	0.0033333333	1	1
Article_2325	2.5046666667	0.035	0.005037037	0.0166666667	0.035	1	8.93
Article_2326	0.0526088889	0.0001709067	8.76006E-05	0.0044444444	0.0010053333	1	1
Article_2327	0.2629166667	0.0027189167	0.0004562534	0.0416666667	0.0097104167	1	1.44
Article_2328	0.2015	0.000823284	0.0002083333	0.0125	0.0029403	1	112.3333333333
Article_2329	21.25	0.096	0.0141666667	0.05	0.096	1	1286.13
Article_2330	0.0672222222	0.0009666667	0.000154321	0.0138888889	0.0033333333	1	1
Article_2331	2.5226666667	0.035	0.005037037	0.0166666667	0.035	1	10.54
Article_2332	0.0437333333	0.000192	7.40741E-05	0.0044444444	0.0010666667	1	1.47
Article_2333	0.2015	0.000823284	0.0002083333	0.0125	0.0029403	1	112.3333333333
Article_2334	8.5184615385	0.0772567692	0.0108974359	0.0769230769	0.0796461538	1	44.18
Article_2335	14.7088888889	0.0506666667	0.0074074074	0.0555555556	0.0533333333	1	66.24
Article_2336	2.6975	0.0163135	0.0027375201	0.25	0.0582625	1	1
Article_2337	5.5230769231	0.0807692308	0.0116239316	0.0384615385	0.0807692308	1	24.96
Article_2338	0.0051	1E-05	1.3889E-06	0.0003333333	4E-05	1	1.8166666667
Article_2339	14.7088888889	0.0506666667	0.0074074074	0.0555555556	0.0533333333	1	66.24
Article_2340	5.5230769231	0.0807692308	0.0116239316	0.0384615385	0.0807692308	1	24.96
Article_2341	0.02125	0.0001125	5.03704E-05	0.0025	0.000375	1	41.25
Article_2342	0.0212	3.528E-05	1.25E-05	0.002	0.00024	1	0
Article_2343	2.6975	0.0163135	0.0027375201	0.25	0.0582625	1	1
Article_2344	1.3271428571	0.0205714286	0.0028571429	0.0285714286	0.0274285714	1	2033
Article_2345	2.5075	0.0163135	0.0027375201	0.25	0.0582625	1	1
Article_2346	5.5130769231	0.0807692308	0.0116239316	0.0384615385	0.0807692308	1	24.96
Article_2347	14.7088888889	0.0506666667	0.0074074074	0.0555555556	0.0533333333	1	44.34
Article_2348	1.1857142857	0.0204	0.0060714286	0.0285714286	0.0291428571	1	1264
Article_2349	0.05	0.00030008	0.0001857923	0.02	0.001364	1	2.2
Article_2350	0.0101866667	8.7E-06	9.6866E-06	0.0006666667	4.83333E-05	1	0.11
Article_2351	1.3271428571	0.0205714286	0.0028571429	0.0285714286	0.0274285714	1	2033
Article_2352	0.1566666667	0.0014112	0.0007264957	0.0333333333	0.00672	1	1.69
Article_2353	0.4728571429	0.0028695371	0.0004047619	0.0028571429	0.0029582857	1	0.94
Article_2354	14.7088888889	0.0506666667	0.0074074074	0.0555555556	0.0533333333	1	44.34
Article_2355	2.6975	0.0163135	0.0027375201	0.25	0.0582625	1	1
Article_2356	0.8157142857	0.0204	0.0060714286	0.0285714286	0.0291428571	1	1269
Article_2357	0.345	0.00105	0.0001470588	0.05	0.006	1	4.32
Article_2358	0.955	0.0144	0.002	0.02	0.0192	1	4890
Article_2359	1.3271428571	0.0205714286	0.0028571429	0.0285714286	0.0274285714	1	2033
Article_2360	2.9955714286	0.0276599714	0.004047619	0.0285714286	0.0295828571	1	908
Article_2361	0.4728571429	0.0028695371	0.0004047619	0.0028571429	0.0029582857	1	0.94
Article_2362	1.3271428571	0.0205714286	0.0028571429	0.0285714286	0.0274285714	1	2033
Article_2363	1.4836666667	0.0256	0.0055555556	0.1666666667	0.08	1	908
Article_2364	0.4728571429	0.0028695371	0.0004047619	0.0028571429	0.0029582857	1	0.94
Article_2365	1.085	0.0087	0.0013888889	0.125	0.03	1	1
Article_2366	1.3271428571	0.0205714286	0.0028571429	0.0285714286	0.0274285714	1	2033
Article_2367	1.5366666667	0.0256	0.0055555556	0.1666666667	0.08	1	1829
Article_2368	0.4728571429	0.0028695371	0.0004047619	0.0028571429	0.0029582857	1	0.94
Article_2369	0.955	0.0144	0.002	0.02	0.0192	1	4890
Article_2370	1.47	0.0174	0.0027777778	0.25	0.06	1	1
Article_2371	0.0231333333	0.00038688	0.0001042146	0.0066666667	0.001248	1	0.16
Article_2372	1.5366666667	0.0256	0.0055555556	0.1666666667	0.08	1	2009
Article_2373	0.0781481481	0.0006222222	0.0001028807	0.0185185185	0.0022222222	1	1
Article_2374	1.3271428571	0.0205714286	0.0028571429	0.0285714286	0.0274285714	1	2033
Article_2375	1.5366666667	0.0256	0.0055555556	0.1666666667	0.08	1	1051
Article_2376	1.3406666667	0.024	0.0033333333	0.0333333333	0.032	1	13.53
Article_2377	0.5329166667	0.0028	0.000462963	0.0416666667	0.01	1	24.81
Article_2378	1.152	0.0144	0.002	0.02	0.0192	1	7187
Article_2379	0.0231333333	0.00038688	0.0001042146	0.0066666667	0.001248	1	0.16
Article_2380	0.0781481481	0.0006222222	0.0001028807	0.0185185185	0.0022222222	1	1
Article_2381	1.3271428571	0.0205714286	0.0028571429	0.0285714286	0.0274285714	1	2033
Article_2382	0.00225	3.92925E-05	1.85185E-05	0.0008333333	0.00012675	1	0.07
Article_2383	0.0501583333	0.000343035	0.0001736111	0.0052083333	0.001225125	1	0.5
Article_2384	0.0781481481	0.0006222222	0.0001028807	0.0185185185	0.0022222222	1	1
Article_2385	1.3666666667	0.024	0.0033333333	0.0333333333	0.032	1	13.57
Article_2386	0.002165	1.764E-06	2.778E-07	0.0001	1.2E-05	1	0.03
Article_2387	1.3406666667	0.024	0.0033333333	0.0333333333	0.032	1	13.53
Article_2388	0.5329166667	0.0028	0.000462963	0.0416666667	0.01	1	26.48
Article_2389	1.5366666667	0.0256	0.0055555556	0.1666666667	0.08	1	1051
Article_2390	0.11125	0.00105	0.0001736111	0.03125	0.00375	1	1
Article_2391	0.5329166667	0.0028	0.000462963	0.0416666667	0.01	1	24.81
Article_2392	0.0843518519	0.0005373333	0.0001447424	0.0092592593	0.0017333333	1	0.55
Article_2393	1.3271428571	0.0205714286	0.0028571429	0.0285714286	0.0274285714	1	2033
Article_2394	1.5366666667	0.0256	0.0055555556	0.1666666667	0.08	1	1051
Article_2395	0.11125	0.00105	0.0001736111	0.03125	0.00375	1	1
Article_2396	1.4836666667	0.0256	0.0055555556	0.1666666667	0.08	1	908
Article_2397	0.82	0.0030545455	0.0004545455	0.0454545455	0.0109090909	1	0
Article_2398	0.09125	0.00116525	0.0001955372	0.0178571429	0.0041616071	1	1
Article_2399	0.5329166667	0.0028	0.000462963	0.0416666667	0.01	1	27.06
Article_2400	8.6333333333	0.0806749167	0.0118055556	0.0833333333	0.0862833333	1	1741
Article_2401	0.0002666667	4.2222E-06	3.7778E-06	3.33333E-05	8.9833E-06	1	0.01
Article_2402	0.006	3.05455E-05	4.5455E-06	0.0004545455	0.0001090909	1	0
Article_2403	0.0757291667	0.0006797292	0.0001140633	0.0104166667	0.0024276042	1	1
Article_2404	0.00072	6E-06	8.333E-07	0.0002	2.4E-05	1	0.3533333333
Article_2405	0.2866666667	0.0012	0.0011111111	0.0333333333	0.008	1	23.19
Article_2406	0.011	6.72E-05	1.66667E-05	0.001	0.00024	1	5.7366666667
Article_2407	0.3929090909	0.00149688	0.0002525253	0.0227272727	0.005346	1	28.35
Article_2408	0.0757291667	0.0006797292	0.0001140633	0.0104166667	0.0024276042	1	1
Article_2409	1.5366666667	0.0256	0.0055555556	0.1666666667	0.08	1	2009
Article_2410	3.7895238095	0.012252381	0.0016865079	0.0119047619	0.012252381	1	16.7
Article_2411	0.081	0.00088881	0.000544	0.01	0.002279	1	4.35
