#tariff_name;tariff_costs;up_to_kg;up_to_m3;up_to_LDM;up_to_LU;up_to_m2;up_to_AU;up_to_price;
FTL||Supplier_193||Hub_85||FTL_DE_W-DE_W_500;670,5400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_194||Hub_81||FTL_DE_W-GB_1500;1.311,3300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_194||Hub_82||FTL_DE_W-ES_1500;1.540,8800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_194||Hub_83||FTL_DE_W-DE_W_500;571,1300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_194||Hub_84||FTL_DE_W-IT_1000;856,7100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_194||Hub_85||FTL_DE_W-DE_W_250;290,3500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_195||Hub_81||FTL_DE_W-GB_1500;1.227,1100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_195||Hub_82||FTL_DE_W-ES_1500;1.710,6300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_195||Hub_83||FTL_DE_W-DE_W_500;417,1700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_195||Hub_84||FTL_DE_W-IT_1000;1.096,8000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_195||Hub_85||FTL_DE_W-DE_W_500;395,4300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_196||Hub_81||FTL_DE_W-GB_1500;1.339,3100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_196||Hub_82||FTL_DE_W-ES_1500;1.537,2600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_196||Hub_83||FTL_DE_W-DE_W_500;604,6000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_196||Hub_84||FTL_DE_W-IT_1000;827,0000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_196||Hub_85||FTL_DE_W-DE_W_250;269,0300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_197||Hub_81||FTL_DE_W-GB_1500;1.182,6500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_197||Hub_82||FTL_DE_W-ES_2000;1.965,8900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_197||Hub_83||FTL_DE_W-DE_W_500;434,5100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_197||Hub_84||FTL_DE_W-IT_1500;1.422,7000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_197||Hub_85||FTL_DE_W-DE_W_500;662,2200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_198||Hub_81||FTL_DE_W-GB_1500;1.185,0900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_198||Hub_82||FTL_DE_W-ES_2000;1.960,7100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_198||Hub_83||FTL_DE_W-DE_W_500;432,9500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_198||Hub_84||FTL_DE_W-IT_1500;1.414,4700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_198||Hub_85||FTL_DE_W-DE_W_500;654,2900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_199||Hub_81||FTL_DE_W-GB_1500;1.269,6200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_199||Hub_82||FTL_DE_W-ES_1500;1.684,7400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_199||Hub_83||FTL_DE_W-DE_W_500;472,1900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_199||Hub_84||FTL_DE_W-IT_1000;1.033,5200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_199||Hub_85||FTL_DE_W-DE_W_250;333,3800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_200||Hub_81||FTL_DE_W-GB_1500;1.427,8400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_200||Hub_82||FTL_DE_W-ES_1500;1.441,5200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_200||Hub_83||FTL_DE_W-DE_W_1000;700,9600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_200||Hub_84||FTL_DE_W-IT_500;688,0100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_200||Hub_85||FTL_DE_W-DE_W_250;329,4900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_201||Hub_81||FTL_DE_W-GB_1500;1.223,9500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_201||Hub_82||FTL_DE_W-ES_2000;1.835,2100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_201||Hub_83||FTL_DE_W-DE_W_500;415,6700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_201||Hub_84||FTL_DE_W-IT_1000;1.235,4800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_201||Hub_85||FTL_DE_W-DE_W_500;490,7000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_202||Hub_81||FTL_DE_W-GB_1500;1.249,8400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_202||Hub_82||FTL_DE_W-ES_1500;1.760,9100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_202||Hub_83||FTL_DE_W-DE_W_500;438,5900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_202||Hub_84||FTL_DE_W-IT_1000;1.131,2800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_202||Hub_85||FTL_DE_W-DE_W_500;401,6600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_203||Hub_81||FTL_DE_W-GB_1500;1.337,9100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_203||Hub_82||FTL_DE_W-ES_1500;1.603,5600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_203||Hub_83||FTL_DE_W-DE_W_500;576,7300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_203||Hub_84||FTL_DE_W-IT_1000;891,2800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_203||Hub_85||FTL_DE_W-DE_W_250;241,0100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_204||Hub_81||FTL_DE_W-GB_1500;1.436,4200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_204||Hub_82||FTL_DE_W-ES_1500;1.475,0300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_204||Hub_83||FTL_DE_W-DE_W_1000;695,7300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_204||Hub_84||FTL_DE_W-IT_500;709,5500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_204||Hub_85||FTL_DE_W-DE_W_250;293,6100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_205||Hub_81||FTL_DE_W-GB_1500;1.307,4500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_205||Hub_82||FTL_DE_W-ES_1500;1.683,0900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_205||Hub_83||FTL_DE_W-DE_W_500;517,2300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_205||Hub_84||FTL_DE_W-IT_1000;999,2400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_205||Hub_85||FTL_DE_W-DE_W_250;288,1700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_206||Hub_81||FTL_DE_W-GB_1500;1.370,8700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_206||Hub_82||FTL_DE_W-ES_1500;1.576,0400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_206||Hub_83||FTL_DE_W-DE_W_500;625,4200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_206||Hub_84||FTL_DE_W-IT_1000;834,3100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_206||Hub_85||FTL_DE_W-DE_W_250;220,1600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_207||Hub_81||FTL_DE_W-GB_1500;1.295,7500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_207||Hub_82||FTL_DE_W-ES_1500;1.729,5200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_207||Hub_83||FTL_DE_W-DE_W_500;494,8100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_207||Hub_84||FTL_DE_W-IT_1000;1.058,8100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_207||Hub_85||FTL_DE_W-DE_W_250;328,0400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_208||Hub_81||FTL_DE_W-GB_1500;1.351,6300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_208||Hub_82||FTL_DE_W-ES_1500;1.633,9600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_208||Hub_83||FTL_DE_W-DE_W_500;582,8700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_208||Hub_84||FTL_DE_W-IT_1000;909,7500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_208||Hub_85||FTL_DE_W-DE_W_250;223,1500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_209||Hub_81||FTL_DE_W-GB_1500;1.351,3900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_209||Hub_82||FTL_DE_W-ES_1500;1.648,8800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_209||Hub_83||FTL_DE_W-DE_W_500;578,1500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_209||Hub_84||FTL_DE_W-IT_1000;925,4400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_209||Hub_85||FTL_DE_W-DE_W_250;224,9900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_210||Hub_81||FTL_DE_W-GB_1500;1.307,6800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_210||Hub_82||FTL_DE_W-ES_1500;1.752,8500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_210||Hub_83||FTL_DE_W-DE_W_500;506,0700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_210||Hub_84||FTL_DE_W-IT_1000;1.074,5500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_210||Hub_85||FTL_DE_W-DE_W_250;331,6500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_211||Hub_81||FTL_DE_W-GB_1500;1.408,2800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_211||Hub_82||FTL_DE_W-ES_1500;1.569,7500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_211||Hub_83||FTL_DE_W-DE_W_500;671,7100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_211||Hub_84||FTL_DE_W-IT_1000;794,0000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_211||Hub_85||FTL_DE_W-DE_W_100;210,6900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_212||Hub_81||FTL_DE_W-GB_1500;1.366,7300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_212||Hub_82||FTL_DE_W-ES_1500;1.663,4500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_212||Hub_83||FTL_DE_W-DE_W_500;592,3800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_212||Hub_84||FTL_DE_W-IT_1000;927,5500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_212||Hub_85||FTL_DE_W-DE_W_250;210,2700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_213||Hub_81||FTL_DE_W-GB_1500;1.340,1700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_213||Hub_82||FTL_DE_W-ES_1500;1.738,4000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_213||Hub_83||FTL_DE_W-DE_W_500;545,7700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_213||Hub_84||FTL_DE_W-IT_1000;1.031,6700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_213||Hub_85||FTL_DE_W-DE_W_250;284,5800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_214||Hub_81||FTL_DE_W-GB_1500;1.467,2900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_214||Hub_82||FTL_DE_W-ES_1500;1.537,2800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_214||Hub_83||FTL_DE_W-DE_W_1000;705,1800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_214||Hub_84||FTL_DE_W-IT_500;741,2600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_214||Hub_85||FTL_DE_W-DE_W_250;230,4300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_215||Hub_81||FTL_DE_W-GB_1500;1.395,4000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_215||Hub_82||FTL_DE_W-ES_1500;1.648,4700000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_215||Hub_83||FTL_DE_W-DE_W_500;630,5800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_215||Hub_84||FTL_DE_W-IT_1000;886,9200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_215||Hub_85||FTL_DE_W-DE_W_100;181,7200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_216||Hub_81||FTL_DE_W-GB_1500;1.430,4500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_216||Hub_82||FTL_DE_W-ES_1500;1.595,2400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_216||Hub_83||FTL_DE_W-DE_W_500;688,9100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_216||Hub_84||FTL_DE_W-IT_1000;800,1200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_216||Hub_85||FTL_DE_W-DE_W_100;175,6500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_217||Hub_81||FTL_DE_W-GB_1500;1.402,1400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_217||Hub_82||FTL_DE_W-ES_1500;1.660,5800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_217||Hub_83||FTL_DE_W-DE_W_500;635,3100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_217||Hub_84||FTL_DE_W-IT_1000;894,2000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_217||Hub_85||FTL_DE_W-DE_W_100;174,9900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_218||Hub_81||FTL_DE_W-GB_1500;1.474,9000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_218||Hub_82||FTL_DE_W-ES_1500;1.551,8600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_218||Hub_83||FTL_DE_W-DE_W_1000;708,4400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_218||Hub_84||FTL_DE_W-IT_500;749,6100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_218||Hub_85||FTL_DE_W-DE_W_250;216,6000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_219||Hub_81||FTL_DE_W-GB_1500;1.458,6200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_219||Hub_82||FTL_DE_W-ES_1500;1.577,1100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_219||Hub_83||FTL_DE_W-DE_W_1000;682,0100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_219||Hub_84||FTL_DE_W-IT_1000;756,2000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_219||Hub_85||FTL_DE_W-DE_W_100;192,8400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_220||Hub_81||FTL_DE_W-GB_1500;1.504,0000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_220||Hub_82||FTL_DE_W-ES_1500;1.542,3100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_220||Hub_83||FTL_DE_W-DE_W_1000;743,8900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_220||Hub_84||FTL_DE_W-IT_500;711,5100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_220||Hub_85||FTL_DE_W-DE_W_250;242,0300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_221||Hub_81||FTL_DE_W-GB_1500;1.454,2500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_221||Hub_82||FTL_DE_W-ES_1500;1.619,2900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_221||Hub_83||FTL_DE_W-DE_W_1000;664,2000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_221||Hub_84||FTL_DE_W-IT_1000;804,8800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_221||Hub_85||FTL_DE_W-DE_W_100;143,0400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_222||Hub_81||FTL_DE_W-GB_1500;1.459,6300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_222||Hub_82||FTL_DE_W-ES_1500;1.627,6900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_222||Hub_83||FTL_DE_W-DE_W_1000;667,8100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_222||Hub_84||FTL_DE_W-IT_1000;809,3900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_222||Hub_85||FTL_DE_W-DE_W_100;132,8500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_223||Hub_81||FTL_DE_W-GB_1500;1.465,9600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_223||Hub_82||FTL_DE_W-ES_1500;1.621,7900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_223||Hub_83||FTL_DE_W-DE_W_1000;676,5200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_223||Hub_84||FTL_DE_W-IT_1000;797,5400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_223||Hub_85||FTL_DE_W-DE_W_100;139,9200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_224||Hub_81||FTL_DE_W-GB_1500;1.488,7200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_224||Hub_82||FTL_DE_W-ES_1500;1.589,8800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_224||Hub_83||FTL_DE_W-DE_W_1000;711,3300000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_224||Hub_84||FTL_DE_W-IT_1000;743,2900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_224||Hub_85||FTL_DE_W-DE_W_100;188,8800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_225||Hub_81||FTL_DE_W-GB_1500;1.419,1400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_225||Hub_82||FTL_DE_W-ES_1500;1.701,9200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_225||Hub_83||FTL_DE_W-DE_W_500;645,7800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_225||Hub_84||FTL_DE_W-IT_1000;925,6900000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_225||Hub_85||FTL_DE_W-DE_W_100;176,2500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_226||Hub_81||FTL_DE_W-GB_1500;1.387,6800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_226||Hub_82||FTL_DE_W-ES_2000;1.824,4500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_226||Hub_83||FTL_DE_W-DE_W_500;594,9400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_226||Hub_84||FTL_DE_W-IT_1000;1.093,0600000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_226||Hub_85||FTL_DE_W-DE_W_250;320,0100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_227||Hub_81||FTL_DE_W-GB_1500;1.471,8000000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_227||Hub_82||FTL_DE_W-ES_1500;1.669,7500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_227||Hub_83||FTL_DE_W-DE_W_1000;670,5500000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_227||Hub_84||FTL_DE_W-IT_1000;846,0100000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_227||Hub_85||FTL_DE_W-DE_W_100;87,1400000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_228||Hub_81||FTL_DE_W-GB_1500;1.403,4800000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
FTL||Supplier_228||Hub_82||FTL_DE_W-ES_1500;1.797,6200000000;24.000,0000000000;102,0000000000;13,6000000000;$inf;$inf;$inf;$inf;
