#tariff_name	tariff_costs	up_to_kg	up_to_m3	up_to_LDM	up_to_LU	up_to_m2	up_to_AU	up_to_price
FTL||Supplier_189||Hub_85||FTL_DE_W-DE_W_250	307.22	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_190||Hub_81||FTL_DE_W-GB_1500	1254.73	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_190||Hub_82||FTL_DE_W-ES_1500	1619.26	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_190||Hub_83||FTL_DE_W-DE_W_500	474.12	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_190||Hub_84||FTL_DE_W-IT_1000	981.41	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_190||Hub_85||FTL_DE_W-DE_W_250	333.76	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_191||Hub_81||FTL_DE_W-GB_1000	1154.41	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_191||Hub_82||FTL_DE_W-ES_2000	2136.93	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_191||Hub_83||FTL_DE_W-DE_W_500	560.41	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_191||Hub_84||FTL_DE_W-IT_1500	1662.75	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_191||Hub_85||FTL_DE_W-DE_W_1000	829.85	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_192||Hub_81||FTL_DE_W-GB_1500	1260.13	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_192||Hub_82||FTL_DE_W-ES_1500	1625.41	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_192||Hub_83||FTL_DE_W-DE_W_500	478.2	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_192||Hub_84||FTL_DE_W-IT_1000	982.48	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_192||Hub_85||FTL_DE_W-DE_W_250	328.11	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_193||Hub_81||FTL_DE_W-GB_1000	1161.07	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_193||Hub_82||FTL_DE_W-ES_2000	1954.05	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_193||Hub_83||FTL_DE_W-DE_W_500	412.46	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_193||Hub_84||FTL_DE_W-IT_1500	1425.06	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_193||Hub_85||FTL_DE_W-DE_W_500	670.54	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_194||Hub_81||FTL_DE_W-GB_1500	1311.33	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_194||Hub_82||FTL_DE_W-ES_1500	1540.88	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_194||Hub_83||FTL_DE_W-DE_W_500	571.13	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_194||Hub_84||FTL_DE_W-IT_1000	856.71	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_194||Hub_85||FTL_DE_W-DE_W_250	290.35	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_195||Hub_81||FTL_DE_W-GB_1500	1227.11	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_195||Hub_82||FTL_DE_W-ES_1500	1710.63	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_195||Hub_83||FTL_DE_W-DE_W_500	417.17	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_195||Hub_84||FTL_DE_W-IT_1000	1096.8	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_195||Hub_85||FTL_DE_W-DE_W_500	395.43	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_196||Hub_81||FTL_DE_W-GB_1500	1339.31	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_196||Hub_82||FTL_DE_W-ES_1500	1537.26	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_196||Hub_83||FTL_DE_W-DE_W_500	604.6	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_196||Hub_84||FTL_DE_W-IT_1000	827	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_196||Hub_85||FTL_DE_W-DE_W_250	269.03	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_197||Hub_81||FTL_DE_W-GB_1500	1182.65	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_197||Hub_82||FTL_DE_W-ES_2000	1965.89	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_197||Hub_83||FTL_DE_W-DE_W_500	434.51	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_197||Hub_84||FTL_DE_W-IT_1500	1422.7	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_197||Hub_85||FTL_DE_W-DE_W_500	662.22	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_198||Hub_81||FTL_DE_W-GB_1500	1185.09	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_198||Hub_82||FTL_DE_W-ES_2000	1960.71	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_198||Hub_83||FTL_DE_W-DE_W_500	432.95	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_198||Hub_84||FTL_DE_W-IT_1500	1414.47	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_198||Hub_85||FTL_DE_W-DE_W_500	654.29	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_199||Hub_81||FTL_DE_W-GB_1500	1269.62	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_199||Hub_82||FTL_DE_W-ES_1500	1684.74	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_199||Hub_83||FTL_DE_W-DE_W_500	472.19	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_199||Hub_84||FTL_DE_W-IT_1000	1033.52	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_199||Hub_85||FTL_DE_W-DE_W_250	333.38	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_200||Hub_81||FTL_DE_W-GB_1500	1427.84	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_200||Hub_82||FTL_DE_W-ES_1500	1441.52	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_200||Hub_83||FTL_DE_W-DE_W_1000	700.96	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_200||Hub_84||FTL_DE_W-IT_500	688.01	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_200||Hub_85||FTL_DE_W-DE_W_250	329.49	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_201||Hub_81||FTL_DE_W-GB_1500	1223.95	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_201||Hub_82||FTL_DE_W-ES_2000	1835.21	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_201||Hub_83||FTL_DE_W-DE_W_500	415.67	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_201||Hub_84||FTL_DE_W-IT_1000	1235.48	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_201||Hub_85||FTL_DE_W-DE_W_500	490.7	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_202||Hub_81||FTL_DE_W-GB_1500	1249.84	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_202||Hub_82||FTL_DE_W-ES_1500	1760.91	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_202||Hub_83||FTL_DE_W-DE_W_500	438.59	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_202||Hub_84||FTL_DE_W-IT_1000	1131.28	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_202||Hub_85||FTL_DE_W-DE_W_500	401.66	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_203||Hub_81||FTL_DE_W-GB_1500	1337.91	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_203||Hub_82||FTL_DE_W-ES_1500	1603.56	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_203||Hub_83||FTL_DE_W-DE_W_500	576.73	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_203||Hub_84||FTL_DE_W-IT_1000	891.28	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_203||Hub_85||FTL_DE_W-DE_W_250	241.01	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_204||Hub_81||FTL_DE_W-GB_1500	1436.42	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_204||Hub_82||FTL_DE_W-ES_1500	1475.03	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_204||Hub_83||FTL_DE_W-DE_W_1000	695.73	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_204||Hub_84||FTL_DE_W-IT_500	709.55	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_204||Hub_85||FTL_DE_W-DE_W_250	293.61	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_205||Hub_81||FTL_DE_W-GB_1500	1307.45	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_205||Hub_82||FTL_DE_W-ES_1500	1683.09	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_205||Hub_83||FTL_DE_W-DE_W_500	517.23	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_205||Hub_84||FTL_DE_W-IT_1000	999.24	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_205||Hub_85||FTL_DE_W-DE_W_250	288.17	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_206||Hub_81||FTL_DE_W-GB_1500	1370.87	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_206||Hub_82||FTL_DE_W-ES_1500	1576.04	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_206||Hub_83||FTL_DE_W-DE_W_500	625.42	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_206||Hub_84||FTL_DE_W-IT_1000	834.31	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_206||Hub_85||FTL_DE_W-DE_W_250	220.16	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_207||Hub_81||FTL_DE_W-GB_1500	1295.75	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_207||Hub_82||FTL_DE_W-ES_1500	1729.52	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_207||Hub_83||FTL_DE_W-DE_W_500	494.81	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_207||Hub_84||FTL_DE_W-IT_1000	1058.81	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_207||Hub_85||FTL_DE_W-DE_W_250	328.04	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_208||Hub_81||FTL_DE_W-GB_1500	1351.63	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_208||Hub_82||FTL_DE_W-ES_1500	1633.96	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_208||Hub_83||FTL_DE_W-DE_W_500	582.87	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_208||Hub_84||FTL_DE_W-IT_1000	909.75	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_208||Hub_85||FTL_DE_W-DE_W_250	223.15	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_209||Hub_81||FTL_DE_W-GB_1500	1351.39	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_209||Hub_82||FTL_DE_W-ES_1500	1648.88	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_209||Hub_83||FTL_DE_W-DE_W_500	578.15	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_209||Hub_84||FTL_DE_W-IT_1000	925.44	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_209||Hub_85||FTL_DE_W-DE_W_250	224.99	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_210||Hub_81||FTL_DE_W-GB_1500	1307.68	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_210||Hub_82||FTL_DE_W-ES_1500	1752.85	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_210||Hub_83||FTL_DE_W-DE_W_500	506.07	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_210||Hub_84||FTL_DE_W-IT_1000	1074.55	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_210||Hub_85||FTL_DE_W-DE_W_250	331.65	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_211||Hub_81||FTL_DE_W-GB_1500	1408.28	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_211||Hub_82||FTL_DE_W-ES_1500	1569.75	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_211||Hub_83||FTL_DE_W-DE_W_500	671.71	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_211||Hub_84||FTL_DE_W-IT_1000	794	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_211||Hub_85||FTL_DE_W-DE_W_100	210.69	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_212||Hub_81||FTL_DE_W-GB_1500	1366.73	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_212||Hub_82||FTL_DE_W-ES_1500	1663.45	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_212||Hub_83||FTL_DE_W-DE_W_500	592.38	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_212||Hub_84||FTL_DE_W-IT_1000	927.55	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_212||Hub_85||FTL_DE_W-DE_W_250	210.27	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_213||Hub_81||FTL_DE_W-GB_1500	1340.17	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_213||Hub_82||FTL_DE_W-ES_1500	1738.4	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_213||Hub_83||FTL_DE_W-DE_W_500	545.77	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_213||Hub_84||FTL_DE_W-IT_1000	1031.67	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_213||Hub_85||FTL_DE_W-DE_W_250	284.58	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_214||Hub_81||FTL_DE_W-GB_1500	1467.29	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_214||Hub_82||FTL_DE_W-ES_1500	1537.28	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_214||Hub_83||FTL_DE_W-DE_W_1000	705.18	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_214||Hub_84||FTL_DE_W-IT_500	741.26	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_214||Hub_85||FTL_DE_W-DE_W_250	230.43	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_215||Hub_81||FTL_DE_W-GB_1500	1395.4	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_215||Hub_82||FTL_DE_W-ES_1500	1648.47	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_215||Hub_83||FTL_DE_W-DE_W_500	630.58	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_215||Hub_84||FTL_DE_W-IT_1000	886.92	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_215||Hub_85||FTL_DE_W-DE_W_100	181.72	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_216||Hub_81||FTL_DE_W-GB_1500	1430.45	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_216||Hub_82||FTL_DE_W-ES_1500	1595.24	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_216||Hub_83||FTL_DE_W-DE_W_500	688.91	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_216||Hub_84||FTL_DE_W-IT_1000	800.12	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_216||Hub_85||FTL_DE_W-DE_W_100	175.65	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_217||Hub_81||FTL_DE_W-GB_1500	1402.14	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_217||Hub_82||FTL_DE_W-ES_1500	1660.58	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_217||Hub_83||FTL_DE_W-DE_W_500	635.31	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_217||Hub_84||FTL_DE_W-IT_1000	894.2	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_217||Hub_85||FTL_DE_W-DE_W_100	174.99	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_218||Hub_81||FTL_DE_W-GB_1500	1474.9	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_218||Hub_82||FTL_DE_W-ES_1500	1551.86	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_218||Hub_83||FTL_DE_W-DE_W_1000	708.44	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_218||Hub_84||FTL_DE_W-IT_500	749.61	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_218||Hub_85||FTL_DE_W-DE_W_250	216.6	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_219||Hub_81||FTL_DE_W-GB_1500	1458.62	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_219||Hub_82||FTL_DE_W-ES_1500	1577.11	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_219||Hub_83||FTL_DE_W-DE_W_1000	682.01	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_219||Hub_84||FTL_DE_W-IT_1000	756.2	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_219||Hub_85||FTL_DE_W-DE_W_100	192.84	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_220||Hub_81||FTL_DE_W-GB_1500	1504	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_220||Hub_82||FTL_DE_W-ES_1500	1542.31	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_220||Hub_83||FTL_DE_W-DE_W_1000	743.89	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_220||Hub_84||FTL_DE_W-IT_500	711.51	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_220||Hub_85||FTL_DE_W-DE_W_250	242.03	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_221||Hub_81||FTL_DE_W-GB_1500	1454.25	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_221||Hub_82||FTL_DE_W-ES_1500	1619.29	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_221||Hub_83||FTL_DE_W-DE_W_1000	664.2	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_221||Hub_84||FTL_DE_W-IT_1000	804.88	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_221||Hub_85||FTL_DE_W-DE_W_100	143.04	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_222||Hub_81||FTL_DE_W-GB_1500	1459.63	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_222||Hub_82||FTL_DE_W-ES_1500	1627.69	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_222||Hub_83||FTL_DE_W-DE_W_1000	667.81	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_222||Hub_84||FTL_DE_W-IT_1000	809.39	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_222||Hub_85||FTL_DE_W-DE_W_100	132.85	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_223||Hub_81||FTL_DE_W-GB_1500	1465.96	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_223||Hub_82||FTL_DE_W-ES_1500	1621.79	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_223||Hub_83||FTL_DE_W-DE_W_1000	676.52	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_223||Hub_84||FTL_DE_W-IT_1000	797.54	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_223||Hub_85||FTL_DE_W-DE_W_100	139.92	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_224||Hub_81||FTL_DE_W-GB_1500	1488.72	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_224||Hub_82||FTL_DE_W-ES_1500	1589.88	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_224||Hub_83||FTL_DE_W-DE_W_1000	711.33	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_224||Hub_84||FTL_DE_W-IT_1000	743.29	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_224||Hub_85||FTL_DE_W-DE_W_100	188.88	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_225||Hub_81||FTL_DE_W-GB_1500	1419.14	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_225||Hub_82||FTL_DE_W-ES_1500	1701.92	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_225||Hub_83||FTL_DE_W-DE_W_500	645.78	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_225||Hub_84||FTL_DE_W-IT_1000	925.69	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_225||Hub_85||FTL_DE_W-DE_W_100	176.25	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_226||Hub_81||FTL_DE_W-GB_1500	1387.68	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_226||Hub_82||FTL_DE_W-ES_2000	1824.45	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_226||Hub_83||FTL_DE_W-DE_W_500	594.94	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_226||Hub_84||FTL_DE_W-IT_1000	1093.06	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_226||Hub_85||FTL_DE_W-DE_W_250	320.01	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_227||Hub_81||FTL_DE_W-GB_1500	1471.8	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_227||Hub_82||FTL_DE_W-ES_1500	1669.75	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_227||Hub_83||FTL_DE_W-DE_W_1000	670.55	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_227||Hub_84||FTL_DE_W-IT_1000	846.01	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_227||Hub_85||FTL_DE_W-DE_W_100	87.14	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_228||Hub_81||FTL_DE_W-GB_1500	1403.48	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_228||Hub_82||FTL_DE_W-ES_1500	1797.62	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_228||Hub_83||FTL_DE_W-DE_W_500	614.03	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_228||Hub_84||FTL_DE_W-IT_1000	1048.85	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_228||Hub_85||FTL_DE_W-DE_W_250	277.19	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_229||Hub_81||FTL_DE_W-GB_1500	1454.87	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_229||Hub_82||FTL_DE_W-ES_1500	1704.3	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_229||Hub_83||FTL_DE_W-DE_W_500	687.98	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_229||Hub_84||FTL_DE_W-IT_1000	899.21	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_229||Hub_85||FTL_DE_W-DE_W_100	137.92	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_230||Hub_81||FTL_DE_W-GB_1500	1477.15	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_230||Hub_82||FTL_DE_W-ES_1500	1669.85	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_230||Hub_83||FTL_DE_W-DE_W_1000	676.5	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_230||Hub_84||FTL_DE_W-IT_1000	841.73	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_230||Hub_85||FTL_DE_W-DE_W_100	83.35	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_231||Hub_81||FTL_DE_W-GB_1500	1477.82	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_231||Hub_82||FTL_DE_W-ES_1500	1670.49	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_231||Hub_83||FTL_DE_W-DE_W_1000	677.09	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_231||Hub_84||FTL_DE_W-IT_1000	841.91	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_231||Hub_85||FTL_DE_W-DE_W_100	82.92	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_232||Hub_81||FTL_DE_W-GB_1500	1458.14	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_232||Hub_82||FTL_DE_W-ES_1500	1704.09	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_232||Hub_83||FTL_DE_W-DE_W_500	691.94	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_232||Hub_84||FTL_DE_W-IT_1000	896.32	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_232||Hub_85||FTL_DE_W-DE_W_100	134.48	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_233||Hub_81||FTL_DE_W-GB_1500	1360.85	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_233||Hub_82||FTL_DE_W-ES_2000	1933.69	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_233||Hub_83||FTL_DE_W-DE_W_500	577.41	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_233||Hub_84||FTL_DE_W-IT_1000	1246.7	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_233||Hub_85||FTL_DE_W-DE_W_500	466.09	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_234||Hub_81||FTL_DE_W-GB_1500	1497.7	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_234||Hub_82||FTL_DE_W-ES_1500	1666.46	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_234||Hub_83||FTL_DE_W-DE_W_1000	700.25	24000	102	13.6	$inf	$inf	$inf	$inf
FTL||Supplier_234||Hub_84||FTL_DE_W-IT_1000	821.07	24000	102	13.6	$inf	$inf	$inf	$inf
